ועומו, arc, transcription, texts/jmon0029.xml
ועי, arc, transcription, texts/idum0040.xml
ועל, arc, transcription, texts/mger0001.xml
ועל, arc, transcription, texts/mger0004.xml
ועל, arc, transcription, texts/mger0005.xml
ועל, arc, transcription, texts/mger0010.xml
ועל, arc, transcription, texts/mger0049.xml
ועל, arc, transcription, texts/mger0065.xml
ועל, arc, transcription, texts/mger0066.xml
ועל, arc, transcription, texts/mger0080.xml
ועל, arc, transcription, texts/mger0087.xml
ועל, arc, transcription, texts/mger0125.xml
ועל, arc, transcription, texts/mger0140.xml
ועל, arc, transcription, texts/mger0149.xml
ועל, , transcription, texts/mger0150.xml
ועל, arc, transcription, texts/mger0160.xml
ועל, arc, transcription, texts/mger0163.xml
ועל, arc, transcription, texts/mger0173.xml
ועל, arc, transcription, texts/mger0176.xml
ועל, arc, transcription, texts/mger0223.xml
ועל, arc, transcription, texts/mger0226.xml
ועל, arc, transcription, texts/mger0298.xml
ועל, arc, transcription, texts/mger0338.xml
ועל, arc, transcription, texts/mger0388.xml
ועל, arc, transcription, texts/mger0395.xml
ועלנוהי, arc, transcription, texts/mger0143.xml
ועלת, arc, transcription, texts/mare0136.xml
ופיא, arc, transcription, texts/hraq0001.xml
ופלג, arc, transcription, texts/idum0003.xml
ופלג, arc, transcription, texts/idum0004.xml
ופצ, heb, transcription, texts/dabb0001.xml
ופציו, arc, transcription, texts/jmon0012.xml
ופרוטין, he, transcription, texts/masa0450.xml
ופרוטין, he, transcription, texts/masa0452.xml
ופריגרי, heb, transcription, texts/sepp0003.xml
ופרינ, arc, transcription, texts/mger0199.xml
וקב, arc, transcription, texts/idum0039.xml
וקב, arc, transcription, texts/idum0041.xml
וקב, arc, transcription, texts/idum0228.xml
וקוסדכר, arc, transcription, texts/mare0134.xml
וקוסמלך, arc, transcription, texts/idum0169.xml
וקוסעדר, arc, transcription, texts/idum0089.xml
וקוסעדרבשושם, arc, transcription, texts/idum0090.xml
וקוסעדרבשושם, arc, transcription, texts/idum0092.xml
וקנה, arc, transcription, texts/mger0221.xml
וקסעדרבשושם, arc, transcription, texts/idum0091.xml
וקרחו, arc, transcription, texts/jmon0004.xml
ור, arc, transcription, texts/mger0286.xml
ורח, heb, transcription, texts/jord0001.xml
ורמש, arc, transcription, texts/unkn0105.xml
ורן, heb, transcription, texts/beth0281.xml
ורק, arc, transcription, texts/mger0286.xml
וש, heb, transcription, texts/beth0239.xml
וש, arc, transcription, texts/mare0135.xml
ושבע, arc, transcription, texts/idum0322.xml
ושבעה, arc, transcription, texts/idum0034.xml
ושלם, arc, transcription, texts/jmon0005.xml
ושלם, arc, transcription, texts/jmon0007.xml
ושלם, arc, transcription, texts/mare0048.xml
ושמרח, arc, transcription, texts/jmon0003.xml
ושערי, heb, transcription, texts/jord0001.xml
ושפירה, arc, transcription, texts/jeru0308.xml
וששה, heb, transcription, texts/beth0237.xml
ושת, arc, transcription, texts/masa0561.xml
ושתה, arc, transcription, texts/idum0003.xml
ושתי, he, transcription, texts/masa0585.xml
ושתים, heb, transcription, texts/beth0237.xml
ושתין, arc, transcription, texts/zoor0362.xml
ות, heb, transcription, texts/jord0001.xml
ותדיאתן, arc, transcription, texts/unkn0107.xml
ותימאל, arc, transcription, texts/idum0181.xml
ותלתה, arc, transcription, texts/idum0148.xml
ותם, arc, transcription, texts/mger0335.xml
ותמנה, arc, transcription, texts/idum0079.xml
ותריפו, arc, transcription, texts/mare0112.xml
ותרתין, arc, transcription, texts/idum0108.xml
ותרתן, arc, transcription, texts/idum0033.xml
ותשע, arc, transcription, texts/idum0080.xml
ותשע, arc, transcription, texts/zoor0362.xml
ותשעה, arc, transcription, texts/idum0038.xml
ז, heb, transcription, texts/jord0001.xml
ז, arc, transcription, texts/mger0074.xml
ז, arc, transcription, texts/mger0086.xml
ז, arc, transcription, texts/mger0101.xml
ז, arc, transcription, texts/mger0104.xml
ז, arc, transcription, texts/mger0105.xml
ז, arc, transcription, texts/mger0110.xml
ז, arc, transcription, texts/mger0382.xml
זבד, arc, transcription, texts/idum0325.xml
זבד, arc, transcription, texts/mare0034.xml
זבדא, arc, transcription, texts/idum0325.xml
זבדא, arc, transcription, texts/mare0081.xml
זבדא, arc, transcription, texts/mare0100.xml
זבדא, arc, transcription, texts/mare0134.xml
זבדאדה, arc, transcription, texts/mare0133.xml
זבדאדהיד, arc, transcription, texts/mare0014.xml
זבדאדהלבני, arc, transcription, texts/idum0074.xml
זבדאל, arc, transcription, texts/idum0103.xml
זבדאל, arc, transcription, texts/idum0309a.xml
זבדבעל, arc, transcription, texts/mare0040.xml
זבדבעלי, arc, transcription, texts/idum0099.xml
זבדו, arc, transcription, texts/idum0157.xml
זבדורגרן, arc, transcription, texts/idum0137.xml
זבדי, arc, transcription, texts/idum0135.xml
זבדי, arc, transcription, texts/idum0148.xml
זבדי, arc, transcription, texts/idum0150.xml
זבדי, arc, transcription, texts/idum0151.xml
זבדי, arc, transcription, texts/idum0152.xml
זבדי, arc, transcription, texts/idum0385.xml
זבדי, arc, transcription, texts/idum0386.xml
זבדי, arc, transcription, texts/mare0133.xml
זבדי, arc, transcription, texts/mger0020.xml
זבדיא, he, transcription, texts/masa0399.xml
זבדיאל, arc, transcription, texts/idum0001.xml
זבדמרןזבדו, arc, transcription, texts/idum0052.xml
זבוד, arc, transcription, texts/idum0208.xml
זבור, arc, transcription, texts/idum0118.xml
זביד, arc, transcription, texts/idum0012.xml
זביד, arc, transcription, texts/idum0043.xml
זבידו, arc, transcription, texts/idum0001.xml
זבידו, arc, transcription, texts/idum0002.xml
זבידו, arc, transcription, texts/idum0094.xml
זבידו, arc, transcription, texts/idum0110.xml
זבידו, arc, transcription, texts/idum0111.xml
זבידו, arc, transcription, texts/idum0220.xml
זבידו, arc, transcription, texts/idum0221.xml
זבידו, arc, transcription, texts/idum0295.xml
זבידולבני, arc, transcription, texts/idum0093.xml
זבידוני, arc, transcription, texts/idum0112.xml
זבינתא, arc, transcription, texts/idum0118.xml
זבינתא, arc, transcription, texts/idum0168.xml
זבינתא, arc, transcription, texts/idum0323.xml
זבנהי, arc, transcription, texts/idum0337.xml
זה, he, transcription, texts/beth0227.xml
זה, he, transcription, texts/beth0228.xml
זה, he, transcription, texts/dabb0006.xml
זה, he, transcription, texts/jeru0303.xml
זה, heb, transcription, texts/jord0001.xml
זהום, he, transcription, texts/jaff0054.xml
זהל, he, transcription, texts/beth0248.xml
זו, grc, transcription, texts/beth0231.xml
זו, grc, transcription, texts/beth0232.xml
זו, he, transcription, texts/beth0245.xml
זו, he, transcription, texts/beth0250.xml
זו, heb, transcription, texts/jord0001.xml
זוא, he, transcription, texts/beth0244.xml
זוד, arc, transcription, texts/mare0136.xml
זוזין, arc, transcription, texts/mare0136.xml
זוזין, arc, transcription, texts/masa0554.xml
זומלית, arc, transcription, texts/masa0420.xml
זון, arc, transcription, texts/mare0136.xml
זונ, he, transcription, texts/beth0246.xml
זי, arc, transcription, texts/idum0002.xml
זי, arc, transcription, texts/idum0044.xml
זי, arc, transcription, texts/idum0160.xml
זי, arc, transcription, texts/idum0301.xml
זי, arc, transcription, texts/idum0303.xml
זי, heb, transcription, texts/jeru0236.xml
זי, arc, transcription, texts/mare0014.xml
זי, arc, transcription, texts/mare0015.xml
זי, arc, transcription, texts/mare0136.xml
זי, arc, transcription, texts/mger0001.xml
זי, arc, transcription, texts/mger0002.xml
זי, arc, transcription, texts/mger0006.xml
זי, arc, transcription, texts/mger0008.xml
זי, arc, transcription, texts/mger0010.xml
זי, arc, transcription, texts/mger0015.xml
זי, arc, transcription, texts/mger0017.xml
זי, arc, transcription, texts/mger0025.xml
זי, arc, transcription, texts/mger0026.xml
זי, arc, transcription, texts/mger0040.xml
זי, arc, transcription, texts/mger0044.xml
זי, arc, transcription, texts/mger0054.xml
זי, arc, transcription, texts/mger0066.xml
זי, arc, transcription, texts/mger0068.xml
זי, arc, transcription, texts/mger0069.xml
זי, arc, transcription, texts/mger0070.xml
זי, arc, transcription, texts/mger0071.xml
זי, arc, transcription, texts/mger0075.xml
זי, arc, transcription, texts/mger0077.xml
זי, arc, transcription, texts/mger0079.xml
זי, arc, transcription, texts/mger0081.xml
זי, arc, transcription, texts/mger0084.xml
זי, arc, transcription, texts/mger0088.xml
זי, arc, transcription, texts/mger0100.xml
זי, arc, transcription, texts/mger0107.xml
זי, arc, transcription, texts/mger0109.xml
זי, arc, transcription, texts/mger0111.xml
זי, arc, transcription, texts/mger0112.xml
זי, arc, transcription, texts/mger0113.xml
זי, arc, transcription, texts/mger0114.xml
זי, arc, transcription, texts/mger0115.xml
זי, arc, transcription, texts/mger0116.xml
זי, arc, transcription, texts/mger0149.xml
זי, arc, transcription, texts/mger0152.xml
זי, arc, transcription, texts/mger0153.xml
זי, arc, transcription, texts/mger0157.xml
זי, arc, transcription, texts/mger0158.xml
זי, arc, transcription, texts/mger0159.xml
זי, arc, transcription, texts/mger0172.xml
זי, arc, transcription, texts/mger0175.xml
זי, arc, transcription, texts/mger0200.xml
זי, arc, transcription, texts/mger0209.xml
זי, arc, transcription, texts/mger0228.xml
זי, arc, transcription, texts/mger0252.xml
זי, arc, transcription, texts/mger0270.xml
זי, arc, transcription, texts/mger0345.xml
זיאנתזי, arc, transcription, texts/mare0136.xml
זיב, arc, transcription, texts/mger0022.xml
זיב, arc, transcription, texts/mger0080.xml
זיב, arc, transcription, texts/mger0102.xml
זיבס, arc, transcription, texts/mger0024.xml
זיבת, arc, transcription, texts/mger0019.xml
זידא, arc, transcription, texts/mare0079.xml
זידאל, arc, transcription, texts/idum0323.xml
זידו, arc, transcription, texts/idum0010.xml
זידו, arc, transcription, texts/idum0161.xml
זידו, arc, transcription, texts/idum0212.xml
זידו, arc, transcription, texts/jmon0007.xml
זידו, arc, transcription, texts/jmon0019.xml
זידובר, grc, transcription, texts/sina0108.xml
זידולבני, arc, transcription, texts/idum0164.xml
זידי, arc, transcription, texts/idum0020.xml
זידימתו, arc, transcription, texts/idum0316.xml
זיי, arc, transcription, texts/mger0065.xml
זייונ, arc, transcription, texts/mger0031.xml
זייחיט, arc, transcription, texts/idum0312.xml
זילא, arc, transcription, texts/mger0200.xml
זיממ, arc, transcription, texts/mger0334.xml
זיןבני, arc, transcription, texts/idum0053.xml
זינ, arc, transcription, texts/mger0021.xml
זינרה, arc, transcription, texts/mger0021.xml
זינשא, arc, transcription, texts/idum0225.xml
זיצלחר, arc, transcription, texts/mger0020.xml
זיקרב, arc, transcription, texts/mger0027.xml
זיקרב, arc, transcription, texts/mger0072.xml
זיקרב, arc, transcription, texts/mger0085.xml
זיקרב, arc, transcription, texts/mger0106.xml
זיקרב, arc, transcription, texts/mger0108.xml
זיקרב, arc, transcription, texts/mger0117.xml
זיקרבל, arc, transcription, texts/mger0083.xml
זיקרו, arc, transcription, texts/mger0076.xml
זירב, arc, transcription, texts/mger0004.xml
זירב, arc, transcription, texts/mger0005.xml
זירב, he, transcription, texts/mger0037.xml
זירב, arc, transcription, texts/mger0067.xml
זירב, arc, transcription, texts/mger0073.xml
זירב, arc, transcription, texts/mger0082.xml
זירבד, arc, transcription, texts/mger0039.xml
זירו, arc, transcription, texts/jmon0008.xml
זיתן5, arc, transcription, texts/idum0111.xml
זכ, arc, transcription, texts/mger0387.xml
זכר, heb, transcription, texts/beth0247.xml
זכר, heb, transcription, texts/beth0248.xml
זכרונו, arc, transcription, texts/jaff0051.xml
זכריה, he, transcription, texts/masa0418.xml
זכריה, he, transcription, texts/masa0477.xml
זכריה, arc, transcription, texts/masa0608.xml
זן, arc, transcription, texts/idum0308.xml
זנה, arc, transcription, texts/mare0136.xml
זנה, arc, transcription, texts/mger0160.xml
זנה, arc, transcription, texts/mger0199.xml
זנה, arc, transcription, texts/mger0219.xml
זנו, arc, transcription, texts/mger0277.xml
זערא, arc, transcription, texts/masa0420.xml
זפתא, arc, transcription, texts/idum0120.xml
זפתא, arc, transcription, texts/idum0158.xml
זפתא, arc, transcription, texts/idum0341.xml
ח, arc, transcription, texts/dabb0003.xml
ח, arc, transcription, texts/idum0061.xml
ח, arc, transcription, texts/idum0143.xml
ח, arc, transcription, texts/idum0208.xml
ח, heb, transcription, texts/jord0001.xml
ח, arc, transcription, texts/mare0018a.xml
ח, arc, transcription, texts/mare0020.xml
ח, arc, transcription, texts/mare0087.xml
ח, arc, transcription, texts/masa0096.xml
ח, he, transcription, texts/masa0387.xml
ח, arc, transcription, texts/masa0654.xml
ח, arc, transcription, texts/mger0096.xml
ח, arc, transcription, texts/mger0098.xml
ח, arc, transcription, texts/mger0104.xml
ח, arc, transcription, texts/mger0236.xml
ח, arc, transcription, texts/mger0256.xml
ח, arc, transcription, texts/mger0306.xml
ח, arc, transcription, texts/mger0319.xml
ח, arc, transcription, texts/mger0353.xml
ח, arc, transcription, texts/mger0393.xml
ח, he, transcription, texts/qumr0001.xml
חא, arc, transcription, texts/mare0080.xml
חבות, arc, transcription, texts/idum0143.xml
חבותו, arc, transcription, texts/idum0079.xml
חביב, heb, transcription, texts/jord0001.xml
חביה, arc, transcription, texts/idum0013.xml
חביה, arc, transcription, texts/idum0014.xml
חביה, arc, transcription, texts/idum0059.xml
חביה, arc, transcription, texts/idum0112.xml
חביה, arc, transcription, texts/idum0113.xml
חביה, arc, transcription, texts/idum0114.xml
חביה, arc, transcription, texts/idum0116.xml
חביה, arc, transcription, texts/idum0223.xml
חביה, arc, transcription, texts/idum0316.xml
חבל, grc, transcription, texts/beth0117.xml
חבל, grc, transcription, texts/beth0119.xml
חבל, heb, transcription, texts/beth0261.xml
חבל, heb, transcription, texts/beth0281.xml
חבן, arc, transcription, texts/idum0321.xml
חגגו, arc, transcription, texts/mare0134.xml
חגי, heb, transcription, texts/jeru0186.xml
חגי, arc, transcription, texts/mare0118.xml
חגי, arc, transcription, texts/mger0003.xml
חגי, arc, transcription, texts/mger0048.xml
חגירו, arc, transcription, texts/jmon0027.xml
חד, arc, transcription, texts/idum0004.xml
חד, arc, transcription, texts/idum0035.xml
חד, arc, transcription, texts/idum0040.xml
חד, arc, transcription, texts/idum0079.xml
