ס, ס, arc, transcription, </gap>ס</unclear>, texts/mger0319.xml
ס, ס, arc, transcription, </gap>ס</unclear>, texts/mger0334.xml
ס, ס, arc, transcription, ס, texts/unkn0105.xml
סא, סא, arc, transcription, </lb></gap>ס</unclear></g></g></num>א</unclear></g></g></g></num>, texts/mare0096.xml
סאן, סאן, arc, transcription, סאן, texts/idum0003.xml
סאן, סאן, arc, transcription, סאן</unclear>, texts/idum0004.xml
סאן, סאן, arc, transcription, סאן, texts/idum0033.xml
סאן, סאן, arc, transcription, סאן, texts/idum0034.xml
סאן, סאן, arc, transcription, סאן, texts/idum0035.xml
סאן, סאן, arc, transcription, </lb>סאן, texts/idum0036.xml
סאן, סאן, arc, transcription, סאן, texts/idum0037.xml
סאן, סאן, arc, transcription, </lb>סאן, texts/idum0039.xml
סאן, סאן, arc, transcription, ס</unclear>אן, texts/idum0041.xml
סאן, סאן, arc, transcription, </lb>סאן, texts/idum0078.xml
סאן, סאן, arc, transcription, סאן, texts/idum0079.xml
סאן, סאן, arc, transcription, </lb></gap>סאן</supplied>, texts/idum0080.xml
סאן, סאן, arc, transcription, סאן, texts/idum0108.xml
סאן, סאן, arc, transcription, סאן, texts/idum0127.xml
סאן, סאן, arc, transcription, סאן, texts/idum0148.xml
סאן, סאן, arc, transcription, סאן, texts/idum0173.xml
סאן, סאן, arc, transcription, סאן</unclear>, texts/idum0228.xml
סי, סי, arc, transcription, </lem>ס</rdg></app>י</gap></p></div>, texts/idum0213.xml
סיוןלחם, סיוןלחם, arc, transcription, </g></num>סיון</unclear>לחם, texts/masa0571.xml
סילבקוס, סילבקוס, arc, transcription, סילב</unclear>קוס, texts/mare0136.xml
סימיא, סימיא, arc, transcription, סימיא</unclear>, texts/mare0112.xml
סך, סך, arc, transcription, ס</unclear>ך, texts/masa0672.xml
סך, סך, arc, transcription, סך</unclear>, texts/masa0673.xml
סל, סל, arc, transcription, </gap>סל</unclear>, texts/mger0293.xml
סלאתוא, סלאתוא, arc, transcription, ס</unclear>לא</unclear>תוא</unclear>, texts/idum0068.xml
סמונ, סמונ, arc, transcription, סמונ, texts/jeru0092.xml
סמכו, סמכו, arc, transcription, סמכו, texts/idum0299.xml
סמכו, סמכו, arc, transcription, </lb>סמכו, texts/idum0306.xml
סמכו, סמכו, arc, transcription, </lb>סמכו, texts/idum0317.xml
סן, סן, arc, transcription, </lb>סן</unclear>, texts/idum0038.xml
סנא, סנא, arc, transcription, </lb></gap></gap>סנ</unclear>א, texts/jaff0055.xml
סנדר, סנדר, arc, transcription, סנדר</supplied>, texts/mger0010.xml
סרא, סרא, arc, transcription, סרא</p></div>, texts/masa0656.xml
סת, סת, arc, transcription, ס</hi>ת</gap></gap></p></div>, texts/mger0240.xml
ע, ע, arc, transcription, ע</supplied>, texts/idum0094.xml
ע, ע, arc, transcription, ע</unclear>, texts/idum0095.xml
ע, ע, arc, transcription, ע</supplied>, texts/idum0165.xml
ע, ע, arc, transcription, </lb>ע, texts/idum0375.xml
ע, ע, arc, transcription, ע</unclear></gap>, texts/jaff0056.xml
ע, ע, arc, transcription, ע</unclear>, texts/jmon0028.xml
ע, ע, arc, transcription, </lb></gap>ע, texts/masa0556.xml
ע, ע, arc, transcription, ע, texts/masa0606.xml
ע, ע, arc, transcription, </lb></gap>ע</supplied>, texts/mger0016.xml
ע, ע, arc, transcription, </lb></gap>ע</supplied>, texts/mger0047.xml
ע, ע, arc, transcription, </lb>ע</supplied>, texts/mger0053.xml
ע, ע, arc, transcription, ע</unclear>, texts/mger0071.xml
ע, ע, arc, transcription, </lb></gap>ע</supplied>, texts/mger0081.xml
ע, ע, arc, transcription, </lb></gap>ע</supplied>, texts/mger0082.xml
ע, ע, arc, transcription, ע</unclear>, texts/mger0096.xml
ע, ע, arc, transcription, ע</supplied>, texts/mger0118.xml
ע, ע, arc, transcription, ע</supplied>, texts/mger0127.xml
ע, ע, arc, transcription, </lb></gap>ע</unclear>, texts/mger0254.xml
ע, ע, arc, transcription, </lb>ע</gap></p></div>, texts/mger0273.xml
ע, ע, arc, transcription, ע</unclear>, texts/mger0323.xml
ע, ע, arc, transcription, </gap>ע</unclear>, texts/mger0351.xml
ע, ע, arc, transcription, </gap>ע</unclear>, texts/mger0352.xml
ע, ע, arc, transcription, </gap>ע</unclear>, texts/mger0355.xml
ע, ע, arc, transcription, ע, texts/mger0373.xml
עאיקס, עאיקס, arc, transcription, עאיקס</supplied>, texts/beth0226.xml
עבד, עבד, arc, transcription, עבד, texts/dabb0005.xml
עבד, עבד, arc, transcription, </g></num>עבד</gap>, texts/mare0023.xml
עבד, עבד, arc, transcription, עבד</unclear></gap></p></div>, texts/mare0130.xml
עבדא, עבדא, arc, transcription, עבדא, texts/mare0017.xml
עבדאדה, עבדאדה, arc, transcription, </lb>עבדאדה, texts/idum0149.xml
עבדאדה, עבדאדה, arc, transcription, </lb>עבדאדה, texts/idum0162.xml
עבדאדה, עבדאדה, arc, transcription, עבדאדה, texts/idum0163.xml
עבדאדה, עבדאדה, arc, transcription, עב</supplied>דאדה, texts/idum0297.xml
עבדאדה, עבדאדה, arc, transcription, </lb>עבדאדה, texts/idum0309b.xml
עבדאדהר, עבדאדהר, arc, transcription, עבדאד</unclear>הר</supplied>, texts/idum0071.xml
עבדאדהש, עבדאדהש, arc, transcription, עבדאדהש</unclear>, texts/idum0298.xml
עבדאח, עבדאח, arc, transcription, </lb>עבדאח</p></div>, texts/mare0040.xml
עבדאלבעלי, עבדאלבעלי, arc, transcription, עבדאלבעלי, texts/jmon0005.xml
עבדאלבעלי, עבדאלבעלי, arc, transcription, עבדאלבעלי, texts/jmon0022.xml
עבדאלבעלי, עבדאלבעלי, arc, transcription, עבדאלבעלי</supplied>, texts/jmon0026.xml
עבדבעל, עבדבעל, arc, transcription, עבדבעל</p></div>, texts/gaza0100.xml
עבדבעל, עבדבעל, arc, transcription, </lb>ע</unclear>בדבעל, texts/idum0088.xml
עבדבעל, עבדבעל, arc, transcription, עבדבעל, texts/idum0105.xml
עבדבעלי, עבדבעלי, arc, transcription, עבדבעלי, texts/idum0002.xml
עבדה, עבדה, arc, transcription, עבדה</unclear>, texts/mare0133.xml
עבדו, עבדו, arc, transcription, עבדו, texts/dabb0004.xml
עבדו, עבדו, arc, transcription, </lb>עבדו</p></div>, texts/mare0134.xml
עבדי, עבדי, arc, transcription, </ab>עבדי, texts/mare0134.xml
עבדיו, עבדיו, arc, transcription, עבדיו</unclear></p></div>, texts/mare0121.xml
עבדמ, עבדמ, arc, transcription, </lb>עבדמ</unclear>, texts/idum0326.xml
עבדמלך, עבדמלך, arc, transcription, </lb>עבדמלך, texts/idum0059.xml
עבדמלך, עבדמלך, arc, transcription, </lb>עבדמלך, texts/idum0113.xml
עבדמלן, עבדמלן, arc, transcription, עבדמלן</unclear>, texts/idum0002.xml
עבדמלךּ, עבדמלךּ, arc, transcription, עבדמל</unclear>ךּ, texts/idum0316.xml
עבדערש, עבדערש, arc, transcription, עבדערש</gap></p></div>, texts/mare0083.xml
עבדצדק, עבדצדק, arc, transcription, עבדצדק, texts/idum0314.xml
עבדצדק, עבדצדק, arc, transcription, </lb>עבדצדק, texts/idum0315.xml
עבדצדקגורמריש, עבדצדקגורמריש, arc, transcription, עבדצדקגור</unclear>מריש, texts/idum0060.xml
עבדקוס, עבדקוס, arc, transcription, עבד</unclear>קוס, texts/mare0040.xml
עבדקוס, עבדקוס, arc, transcription, עבדקוס</p></div>, texts/mare0122.xml
עבדקוס, עבדקוס, arc, transcription, ע</supplied>ב</unclear>דקוס</p></div>, texts/mare0123.xml
עבדת, עבדת, arc, transcription, עבדת, texts/eavd0001.xml
עבור, עבור, arc, transcription, עבור</supplied>, texts/idum0118.xml
עבור, עבור, arc, transcription, עבור, texts/idum0119.xml
עבור, עבור, arc, transcription, עבור</supplied>, texts/idum0120.xml
עבור, עבור, arc, transcription, עבור, texts/idum0158.xml
עבור, עבור, arc, transcription, </lb>עבור, texts/idum0168.xml
עבור, עבור, arc, transcription, עבור, texts/idum0218.xml
עבור, עבור, arc, transcription, עבור, texts/idum0331.xml
עבור, עבור, arc, transcription, עבור</unclear>, texts/idum0332.xml
עבור, עבור, arc, transcription, עבור, texts/idum0333.xml
עבור, עבור, arc, transcription, עבור, texts/idum0341.xml
עביד, עביד, arc, transcription, </gap>עב>יד</unclear>, texts/idum0210.xml
עבידו, עבידו, arc, transcription, עבידו, texts/idum0030.xml
עבידו, עבידו, arc, transcription, עבידו, texts/idum0078.xml
עבידו, עבידו, arc, transcription, עבידו, texts/idum0081.xml
עבידו, עבידו, arc, transcription, עבידו, texts/idum0082.xml
עבידו, עבידו, arc, transcription, </lb>עב</unclear>ידו, texts/idum0086.xml
עבידו, עבידו, arc, transcription, עבידו</p></div>, texts/jmon0003.xml
עברתא, עברתא, arc, transcription, עב</unclear>רתא</supplied>, texts/mger0008.xml
עגלן, עגלן, arc, transcription, עגלן, texts/mare0070.xml
עגלן, עגלן, arc, transcription, עגלן, texts/mare0071.xml
עד, עד, arc, transcription, </lb>עד, texts/unkn0107.xml
עדידו, עדידו, arc, transcription, </lem>עדידו</rdg></app></p></div>, texts/idum0032.xml
עדידרו, עדידרו, arc, transcription, </gap>ע</supplied>דיד/רו, texts/idum0059.xml
עדירו, עדירו, arc, transcription, עדירו, texts/idum0032.xml
עדראל, עדראל, arc, transcription, עדר</unclear>אל, texts/idum0066.xml
עדרבעל, עדרבעל, arc, transcription, </lb>עדרבעל, texts/idum0015.xml
עדרבעל, עדרבעל, arc, transcription, עדרבעל, texts/idum0180.xml
עדרי, עדרי, arc, transcription, עדרי</p></div>, texts/mare0036.xml
עדרי, עדרי, arc, transcription, עדרי, texts/mare0042.xml
עדרתו, עדרתו, arc, transcription, </lb>עדרתו, texts/mare0133.xml
עהנו, עהנו, arc, transcription, ע</unclear>הנו, texts/idum0301.xml
עו, עו, arc, transcription, ע</gap>ו, texts/masa0555.xml
עוד, עוד, arc, transcription, עוד, texts/mger0395.xml
עודו, עודו, arc, transcription, עודו, texts/jmon0004.xml
עודו, עודו, arc, transcription, עודו, texts/sina0107.xml
עוי, עוי, arc, transcription, ע</unclear>וי, texts/idum0006.xml
עוי, עוי, arc, transcription, עוי</unclear>, texts/idum0216.xml
עוי, עוי, arc, transcription, </choice>עוי</unclear>, texts/idum0313.xml
עוידו, עוידו, arc, transcription, </lb>עו</unclear>י</unclear>ד</unclear>ו</unclear>, texts/mare0074.xml
עוידו, עוידו, arc, transcription, </lb>עוידו</unclear>, texts/mare0134.xml
עוירא, עוירא, arc, transcription, עוירא, texts/jeru0227.xml
עותי, עותי, arc, transcription, עותי</hi>, texts/idum0225.xml
עז, עז, arc, transcription, עז, texts/gaza0101.xml
עזיזו, עזיזו, arc, transcription, עזיזו, texts/idum0086.xml
עזיזו, עזיזו, arc, transcription, עזיזו, texts/idum0225.xml
עזיזו, עזיזו, arc, transcription, עזיז</unclear>ו</gap>, texts/idum0227.xml
עזרא, עזרא, arc, transcription, עזרא, texts/jeru0056.xml
עזרי, עזרי, arc, transcription, עזרי, texts/mare0044.xml
עזריה, עזריה, arc, transcription, עזריה, texts/jeru0051.xml
עי, עי, arc, transcription, עי, texts/idum0002.xml
עי, עי, arc, transcription, עי, texts/idum0055.xml
עי, עי, arc, transcription, עי, texts/idum0084.xml
עי, עי, arc, transcription, עי, texts/idum0085.xml
עי, עי, arc, transcription, </lb>עי, texts/idum0165.xml
עיד, עיד, arc, transcription, </lb>עיד</unclear>, texts/idum0165.xml
עידו, עידו, arc, transcription, עידו, texts/idum0303.xml
עינו, עינו, arc, transcription, עינו, texts/mare0112.xml
עיראח, עיראח, arc, transcription, ע</unclear>יראח</unclear>, texts/idum0001.xml
עכברן, עכברן, arc, transcription, </lb>עכברן, texts/idum0324.xml
על, על, arc, transcription, </lb>על</unclear>, texts/idum0087.xml
על, על, arc, transcription, על, texts/idum0093.xml
על, על, arc, transcription, על, texts/idum0094.xml
על, על, arc, transcription, על, texts/idum0159.xml
על, על, arc, transcription, על</supplied>, texts/idum0164.xml
על, על, arc, transcription, ע</supplied>ל, texts/idum0166.xml
על, על, arc, transcription, </lb>ע</unclear>ל, texts/mare0091.xml
על, על, arc, transcription, </gap>על, texts/mger0001.xml
על, על, arc, transcription, על, texts/mger0002.xml
על, על, arc, transcription, על</unclear>, texts/mger0004.xml
על, על, arc, transcription, </lb></gap>על, texts/mger0005.xml
על, על, arc, transcription, על, texts/mger0027.xml
על, על, arc, transcription, </lb></gap>על, texts/mger0030.xml
על, על, arc, transcription, על, texts/mger0044.xml
על, על, arc, transcription, </gap>על</gap></p></div>, texts/mger0048.xml
על, על, arc, transcription, </lb></gap>על, texts/mger0059.xml
על, על, arc, transcription, </lb>על</supplied>, texts/mger0068.xml
על, על, arc, transcription, </lb>על, texts/mger0072.xml
על, על, arc, transcription, </gap>על</supplied>, texts/mger0073.xml
על, על, arc, transcription, </lb></gap>על, texts/mger0078.xml
על, על, arc, transcription, </lb>על</supplied>, texts/mger0084.xml
על, על, arc, transcription, על</supplied>, texts/mger0089.xml
על, על, arc, transcription, </lb></gap>ע</supplied>ל, texts/mger0090.xml
על, על, arc, transcription, </gap>על</supplied>, texts/mger0093.xml
על, על, arc, transcription, </lb></gap>על</supplied>, texts/mger0096.xml
על, על, arc, transcription, </lb>על, texts/mger0098.xml
על, על, arc, transcription, על</supplied>, texts/mger0119.xml
על, על, arc, transcription, על</supplied>, texts/mger0124.xml
על, על, arc, transcription, על, texts/mger0126.xml
על, על, arc, transcription, </lb>על</supplied>, texts/mger0137.xml
על, על, arc, transcription, </lb>על, texts/mger0149.xml
על, על, arc, transcription, על, texts/mger0154.xml
על, על, arc, transcription, </lb></gap></gap>על</supplied>, texts/mger0167.xml
על, על, arc, transcription, על, texts/mger0170.xml
על, על, arc, transcription, </lb></gap>על, texts/mger0175.xml
על, על, arc, transcription, על, texts/mger0201.xml
על, על, arc, transcription, </gap>ע</unclear>ל, texts/mger0297.xml
על, על, arc, transcription, על, texts/mger0395.xml
על, על, arc, transcription, על, texts/unkn0107.xml
על, על, arc, transcription, </lb>ע</supplied>ל, texts/zoor0363.xml
עלא, עלא, arc, transcription, עלא, texts/hraq0001.xml
עלב, עלב, arc, transcription, עלב</unclear>, texts/idum0164.xml
עלב, עלב, arc, transcription, עלב</unclear>, texts/idum0166.xml
עלבעל, עלבעל, arc, transcription, עלבעל</unclear>, texts/idum0145.xml
עלבעל, עלבעל, arc, transcription, עלבעל, texts/idum0146.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבעל, texts/idum0147.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבעל, texts/idum0148.xml
עלבעל, עלבעל, arc, transcription, עלבעל, texts/idum0150.xml
עלבעל, עלבעל, arc, transcription, </lb>ע</supplied>לבעל</supplied>, texts/idum0155.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבעל, texts/idum0157.xml
עלבעל, עלבעל, arc, transcription, עלבעל, texts/idum0160.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבעל, texts/idum0162.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבע</supplied>ל, texts/idum0163.xml
עלבעל, עלבעל, arc, transcription, עלבעל</unclear>, texts/idum0167.xml
עלבעל, עלבעל, arc, transcription, עלבעל, texts/idum0168.xml
עלבעל, עלבעל, arc, transcription, עלבעל, texts/idum0170.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבעל, texts/idum0171.xml
עלבעל, עלבעל, arc, transcription, </lb>ע</supplied>לבעל, texts/idum0174.xml
עלבעל, עלבעל, arc, transcription, עלבעל</supplied>, texts/idum0175.xml
עלבעל, עלבעל, arc, transcription, עלבעל, texts/idum0176.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבע</unclear>ל, texts/idum0177.xml
עלבעל, עלבעל, arc, transcription, עלבעל</hi>, texts/idum0180.xml
עלבעל, עלבעל, arc, transcription, </lb>עלבע</unclear>ל</p></div>, texts/idum0181.xml
עלבעל, עלבעל, arc, transcription, עלבע</unclear>ל</p></div>, texts/idum0182.xml
עלה, עלה, arc, transcription, ע</supplied>לה</unclear>, texts/mger0120.xml
עלה, עלה, arc, transcription, </gap>עלה, texts/mger0129.xml
עלה, עלה, arc, transcription, </gap>ע</unclear>לה</supplied>, texts/mger0135.xml
עלה, עלה, arc, transcription, </lb></gap>עלה, texts/mger0159.xml
עלו, עלו, arc, transcription, עלו</supplied>, texts/mger0125.xml
עלוה, עלוה, arc, transcription, עלוה, texts/mger0036.xml
עלוהי, עלוהי, arc, transcription, עלוהי, texts/idum0312.xml
עלוהי, עלוהי, arc, transcription, </lb></gap>עלוהי, texts/mger0010.xml
עלוהי, עלוהי, arc, transcription, </lb></gap>ע</supplied>לוהי, texts/mger0049.xml
עלוהי, עלוהי, arc, transcription, </lb>ע</supplied>לוהי, texts/mger0065.xml
עלוהי, עלוהי, arc, transcription, עלו</supplied>הי</unclear>, texts/mger0126.xml
עלוהי, עלוהי, arc, transcription, </lb></gap>על</unclear>והי</supplied>, texts/mger0128.xml
עלוהי, עלוהי, arc, transcription, </lb>עלוה</supplied>י, texts/mger0170.xml
עלוהיל, עלוהיל, arc, transcription, על</supplied>והיל</unclear>, texts/mger0130.xml
עלי, עלי, arc, transcription, עלי, texts/jeru0086.xml
עליא, עליא, arc, transcription, </lb>עליא, texts/mare0071.xml
עליאל, עליאל, arc, transcription, עליאל, texts/mare0080.xml
עליד, עליד, arc, transcription, עליד</unclear>, texts/idum0002.xml
עליד, עליד, arc, transcription, עליד, texts/idum0032.xml
עליד, עליד, arc, transcription, עליד</unclear>, texts/idum0043.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0050.xml
עליד, עליד, arc, transcription, ע</unclear>ליד</unclear>, texts/idum0051.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0052.xml
עליד, עליד, arc, transcription, עליד, texts/idum0061.xml
עליד, עליד, arc, transcription, עליד</supplied>, texts/idum0064.xml
עליד, עליד, arc, transcription, עליד</unclear>, texts/idum0066.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0067.xml
עליד, עליד, arc, transcription, ע</unclear>לי</unclear>ד</gap>, texts/idum0071.xml
עליד, עליד, arc, transcription, </lb>ע</supplied>ליד</supplied>, texts/idum0089.xml
עליד, עליד, arc, transcription, עליד, texts/idum0090.xml
עליד, עליד, arc, transcription, ע</unclear>ליד, texts/idum0092.xml
עליד, עליד, arc, transcription, </lb>עלי</supplied>ד, texts/idum0098.xml
עליד, עליד, arc, transcription, עליד, texts/idum0100.xml
עליד, עליד, arc, transcription, עליד, texts/idum0101.xml
עליד, עליד, arc, transcription, </lb></gap>ע</supplied>לי</unclear>ד, texts/idum0125.xml
עליד, עליד, arc, transcription, </lb>עליד</unclear>, texts/idum0137.xml
עליד, עליד, arc, transcription, עליד, texts/idum0138.xml
עליד, עליד, arc, transcription, </lb>ע</supplied>ליד, texts/idum0142.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0171.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0181.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0220.xml
עליד, עליד, arc, transcription, ע</unclear>ליד, texts/idum0229.xml
עליד, עליד, arc, transcription, </lb>עליד</unclear>, texts/idum0312.xml
עליד, עליד, arc, transcription, עליד, texts/idum0326.xml
עליד, עליד, arc, transcription, </lb>עליד</unclear>, texts/idum0332.xml
עליד, עליד, arc, transcription, עליד, texts/idum0333.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0379.xml
עליד, עליד, arc, transcription, </lb>עליד, texts/idum0385.xml
עליד, עליד, arc, transcription, עליד, texts/idum0386.xml
עליו, עליו, arc, transcription, </lb>עליו, texts/mger0388.xml
עליחמ, עליחמ, arc, transcription, </lb></gap>עליחמ</p></div>, texts/mger0217.xml
עלל, עלל, arc, transcription, </lb>עלל, texts/idum0118.xml
עללהי, עללהי, arc, transcription, </lb></g>עללהי</unclear>, texts/idum0168.xml
עלם, עלם, arc, transcription, ע</unclear>לם</unclear>, texts/mare0108.xml
עלמראי, עלמראי, arc, transcription, עלמראי, texts/mare0135.xml
עלקוס, עלקוס, arc, transcription, </lb>עלקוס, texts/idum0057.xml
עלקוס, עלקוס, arc, transcription, </lb>עלקוס, texts/idum0120.xml
עלקוס, עלקוס, arc, transcription, עלקוס, texts/idum0127.xml
עלקוס, עלקוס, arc, transcription, </lb>עלקוס, texts/idum0128.xml
עלקוס, עלקוס, arc, transcription, עלקוס, texts/idum0144.xml
עלקוס, עלקוס, arc, transcription, עלקוס, texts/idum0177.xml
עלקוס, עלקוס, arc, transcription, </lb>עלקוס, texts/idum0226.xml
עלשה, עלשה, arc, transcription, על</supplied>שה</p></div>, texts/mger0121.xml
עלשה, עלשה, arc, transcription, על</supplied>שה</unclear>, texts/mger0122.xml
עלשה, עלשה, arc, transcription, על</supplied>שה</p></div>, texts/mger0123.xml
עלתה, עלתה, arc, transcription, </lb>עלתה</supplied>, texts/jmon0014.xml
עם, עם, arc, transcription, עם, texts/hraq0001.xml
עם, עם, arc, transcription, עם, texts/masa0555.xml
עם, עם, arc, transcription, עם</p></div>, texts/masa0646.xml
עמאל, עמאל, arc, transcription, </lb>עמאל, texts/idum0021.xml
עמבעל, עמבעל, arc, transcription, ע</unclear>מבעל, texts/mare0113.xml
עמד, עמד, arc, transcription, </gap></gap>עמד</unclear>, texts/masa0650.xml
עמדו, עמדו, arc, transcription, עמדו, texts/jmon0006.xml
עמה, עמה, arc, transcription, </lb>ע</gap>מה, texts/jmon0028.xml
עמו, עמו, arc, transcription, עמו, texts/mger0395.xml
עמיו, עמיו, arc, transcription, עמיו, texts/jmon0002.xml
עמיו, עמיו, arc, transcription, עמיו, texts/jmon0012.xml
עמיו, עמיו, arc, transcription, עמיו, texts/jmon0014.xml
עמיו, עמיו, arc, transcription, עמיו, texts/sina0111.xml
עמקוס, עמקוס, arc, transcription, </lb>עמקוס, texts/idum0018.xml
עמקוסב, עמקוסב, arc, transcription, עמקוסב</unclear>, texts/idum0228.xml
עמרו, עמרו, arc, transcription, עמר</unclear>ו, texts/idum0387.xml
עמרו, עמרו, arc, transcription, עמרו, texts/jmon0009.xml
עמרמ, עמרמ, arc, transcription, עמרמ, texts/mger0149.xml
ענ, ענ, arc, transcription, </gap></gap>ע</unclear>נ</gap>, texts/mger0091.xml
ענוי, ענוי, arc, transcription, ע</unclear>נוי, texts/mare0043.xml
עני, עני, arc, transcription, </lb>עני, texts/idum0019.xml
עני, עני, arc, transcription, </lb>עני, texts/idum0119.xml
עני, עני, arc, transcription, ע</unclear>ני, texts/mare0110.xml
ענני, ענני, arc, transcription, ענני</unclear></gap></p></div>, texts/mare0037.xml
ענני, ענני, arc, transcription, ענני</gap>, texts/mare0106.xml
ענניבעל, ענניבעל, arc, transcription, ענניבעל, texts/idum0179.xml
עסן, עסן, arc, transcription, עסן</unclear>, texts/mare0030.xml
עסר, עסר, arc, transcription, עסר, texts/zoor0362.xml
עפשה, עפשה, arc, transcription, עפשה</unclear>, texts/mger0072.xml
עצה, עצה, arc, transcription, </lb>עצה, texts/idum0031.xml
עצה, עצה, arc, transcription, עצה</unclear>, texts/idum0043.xml
עק, עק, arc, transcription, עק</gap></gap></p></div>, texts/masa0645.xml
עקאק, עקאק, arc, transcription, ע</unclear>קאק</unclear>, texts/mger0036.xml
עקביה, עקביה, arc, transcription, עקביה, texts/jeru0229.xml
ער, ער, arc, transcription, ער</unclear>, texts/mger0373.xml
ער, ער, arc, transcription, </lb>ער</unclear>, texts/unkn0105.xml
ער, ער, arc, transcription, </lb>ער</unclear>, texts/unkn0106.xml
ערב, ערב, arc, transcription, </lb>ערב, texts/hraq0001.xml
ערו, ערו, arc, transcription, ע</lem>ר</rdg></app>ו, texts/idum0095.xml
עשו, עשו, arc, transcription, עשו</unclear></gap></p></div>, texts/mare0124.xml
עשר, עשר, arc, transcription, עשר, texts/idum0059.xml
עשר, עשר, arc, transcription, עשר, texts/idum0079.xml
עשר, עשר, arc, transcription, </gap>עשר, texts/idum0080.xml
עשר, עשר, arc, transcription, עשר, texts/idum0108.xml
עשר, עשר, arc, transcription, </lb>עשר</unclear>, texts/idum0322.xml
עשרה, עשרה, arc, transcription, עשרה, texts/idum0003.xml
עשרה, עשרה, arc, transcription, עשרה, texts/idum0033.xml
עשרה, עשרה, arc, transcription, עשרה, texts/idum0034.xml
עשרה, עשרה, arc, transcription, </lb>עשרה, texts/idum0038.xml
עשרה, עשרה, arc, transcription, עשרה, texts/idum0148.xml
עשרה, עשרה, arc, transcription, עשרה</supplied>, texts/masa0575.xml
עשרה, עשרה, arc, transcription, </lb>ע</supplied>שרה</p></div>, texts/masa0583.xml
עשריו, עשריו, arc, transcription, </lb>ע</supplied>שר</unclear>יו, texts/mare0097.xml
עשרין, עשרין, arc, transcription, עשרין</unclear>, texts/masa0561.xml
עשריןח, עשריןח, arc, transcription, עשריןח</unclear>, texts/masa0576.xml
עשרן, עשרן, arc, transcription, עשרן, texts/idum0033.xml
עשרן, עשרן, arc, transcription, עשרן, texts/idum0034.xml
עשרן, עשרן, arc, transcription, </lb>עשרן</p></div>, texts/idum0035.xml
עשרן, עשרן, arc, transcription, עשרן, texts/idum0037.xml
עתחן, עתחן, arc, transcription, עתחן, texts/beth0283.xml
ף, ף, arc, transcription, ף, texts/idum0001.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0006.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0015.xml
ף, ף, arc, transcription, ף, texts/idum0024.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0025.xml
ף, ף, arc, transcription, ף, texts/idum0027.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0030.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0056.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0057.xml
ף, ף, arc, transcription, ף</unclear>, texts/idum0066.xml
ף, ף, arc, transcription, ף</unclear>, texts/idum0069.xml
ף, ף, arc, transcription, ף, texts/idum0118.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0123.xml
ף, ף, arc, transcription, ף</unclear>, texts/idum0150.xml
ף, ף, arc, transcription, ף, texts/idum0153.xml
ף, ף, arc, transcription, ף, texts/idum0162.xml
ף, ף, arc, transcription, ף, texts/idum0170.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0172.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0309b.xml
ף, ף, arc, transcription, ף, texts/idum0328.xml
ף, ף, arc, transcription, ף, texts/idum0332.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0337.xml
ף, ף, arc, transcription, ף</p></div>, texts/idum0376.xml
ף, ף, arc, transcription, ף</p></div>, texts/masa0425.xml
ף, ף, arc, transcription, ף</p></div>, texts/masa0426.xml
ף, ף, arc, transcription, </g></g>ף</p></div>, texts/masa0591.xml
ף, ף, arc, transcription, </g>ף</p></div>, texts/masa0592.xml
פ, פ, arc, transcription, פ</unclear>, texts/mare0028.xml
פ, פ, arc, transcription, פ</unclear>, texts/mare0074.xml
פ, פ, arc, transcription, </g></num>פ</unclear></gap></p></div>, texts/mare0078.xml
פ, פ, arc, transcription, פ, texts/masa0606.xml
פ, פ, arc, transcription, פ</unclear>, texts/mger0124.xml
פ, פ, arc, transcription, פ</unclear>, texts/mger0203.xml
פ, פ, arc, transcription, </gap>פ, texts/mger0320.xml
פ, פ, arc, transcription, פ</unclear>, texts/mger0330.xml
פ, פ, arc, transcription, פ</unclear>, texts/unkn0106.xml
פדא, פדא, arc, transcription, פדא, texts/eavd0001.xml
פדיו, פדיו, arc, transcription, </lb>פדיו, texts/jmon0002.xml
