#Zubaydu/Zubidu, arc, transcription, ../iip-texts-master/epidoc-files/idum0001.xml
ὁσίαν, grc, transcription, ../iip-texts-master/epidoc-files/beth0134.xml
ὁσίου, grc, transcription, ../iip-texts-master/epidoc-files/beth0126.xml
ὁσίου, grc, transcription, ../iip-texts-master/epidoc-files/beth0174.xml
ὃν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0020.xml
ὃς, grc, transcription, ../iip-texts-master/epidoc-files/beth0127.xml
ὃς, grc, transcription, ../iip-texts-master/epidoc-files/beth0163.xml
ὄβριμον, grc, transcription, ../iip-texts-master/epidoc-files/hamm0049.xml
ὄντος, grc, transcription, ../iip-texts-master/epidoc-files/sena0001.xml
ὄπτησιν, grc, transcription, ../iip-texts-master/epidoc-files/masa0772.xml
ὄπτησιν, grc, transcription, ../iip-texts-master/epidoc-files/masa0773.xml
ὄπτμσιν, grc, transcription, ../iip-texts-master/epidoc-files/masa0773.xml
ὄπωπα, grc, transcription, ../iip-texts-master/epidoc-files/hamm0049.xml
ὄρει, grc, transcription, ../iip-texts-master/epidoc-files/mare0184.xml
ὄρχαμον, grc, transcription, ../iip-texts-master/epidoc-files/caes0025.xml
ὄφρα, grc, transcription, ../iip-texts-master/epidoc-files/beth0184.xml
ὅθεν, grc, transcription, ../iip-texts-master/epidoc-files/birs0006.xml
ὅλην, grc, transcription, ../iip-texts-master/epidoc-files/hamm0001.xml
ὅλον, grc, transcription, ../iip-texts-master/epidoc-files/caes0026.xml
ὅλον, grc, transcription, ../iip-texts-master/epidoc-files/elus0006.xml
ὅππῃ, grc, transcription, ../iip-texts-master/epidoc-files/hamm0049.xml
ὅπωσ, grc, transcription, ../iip-texts-master/epidoc-files/yavn0001.xml
ὅρ, grc, transcription, ../iip-texts-master/epidoc-files/ahma0003.xml
ὅρια, grc, transcription, ../iip-texts-master/epidoc-files/ulat0002.xml
ὅρια, grc, transcription, ../iip-texts-master/epidoc-files/ulat0007.xml
ὅρια, grc, transcription, ../iip-texts-master/epidoc-files/ulat0017.xml
ὅριακώμης, grc, transcription, ../iip-texts-master/epidoc-files/ulat0007.xml
ὅρκ, grc, transcription, ../iip-texts-master/epidoc-files/jeru0083.xml
ὅροις, grc, transcription, ../iip-texts-master/epidoc-files/kafr0011.xml
ὅρον, grc, transcription, ../iip-texts-master/epidoc-files/ulat0012.xml
ὅρους, grc, transcription, ../iip-texts-master/epidoc-files/kafr0010.xml
ὅρους, grc, transcription, ../iip-texts-master/epidoc-files/ulat0009.xml
ὅρους, grc, transcription, ../iip-texts-master/epidoc-files/ulat0010.xml
ὅσιοι, grc, transcription, ../iip-texts-master/epidoc-files/beth0194.xml
ὅσιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0035.xml
ὅσιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0041.xml
ὅσιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0043.xml
ὅσιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0164.xml
ὅσονπερ, grc, transcription, ../iip-texts-master/epidoc-files/elus0030.xml
ὅτι, grc, transcription, ../iip-texts-master/epidoc-files/bshe0011.xml
ὅτι, grc, transcription, ../iip-texts-master/epidoc-files/narr0004.xml
Ὀβ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0202.xml
Ὀβέδας, grc, transcription, ../iip-texts-master/epidoc-files/zoor0020.xml
Ὀβέδδου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0332.xml
Ὀβοδοῦς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0010.xml
Ὀβό, grc, transcription, ../iip-texts-master/epidoc-files/zoor0208.xml
Ὀβόδα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0063.xml
Ὀβόδου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0223.xml
Ὀβόδου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0245.xml
Ὀβόδου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0332.xml
Ὀβόττου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0178.xml
Ὀγέζωνος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0114.xml
Ὀγέζωνος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0196.xml
Ὀγελάθη, grc, transcription, ../iip-texts-master/epidoc-files/zoor0135.xml
Ὀγελάθης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0135.xml
Ὀκεύ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0268.xml
Ὀκεῦλου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0349.xml
Ὀκτώβριος, grc, transcription, ../iip-texts-master/epidoc-files/bshe0020.xml
Ὀκτὼ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0353.xml
Ὀλ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0085.xml
Ὀλέ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0119.xml
Ὀλέ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0153.xml
Ὀλέφ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0021.xml
Ὀλέφ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0121.xml
Ὀλέφθα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0124.xml
Ὀλέφθα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0329.xml
Ὀλέφου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0080.xml
Ὀλέφου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0148.xml
Ὀλέφου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0258.xml
Ὀλέφου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0269.xml
Ὀλέφου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0310.xml
Ὀλέφου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0372.xml
Ὀλεπίου, grc, transcription, ../iip-texts-master/epidoc-files/hamm0043.xml
Ὀλεφθας, grc, transcription, ../iip-texts-master/epidoc-files/zoor0202.xml
Ὀλεφος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0272.xml
Ὀλεφου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0006.xml
Ὀλυ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0302.xml
Ὀλυμπις­, grc, transcription, ../iip-texts-master/epidoc-files/hamm0036.xml
Ὀλυμπιόδωρος, grc, transcription, ../iip-texts-master/epidoc-files/caes0001.xml
Ὀλυμπίου, grc, transcription, ../iip-texts-master/epidoc-files/caes0304.xml
Ὀλύμπου, grc, transcription, ../iip-texts-master/epidoc-files/caes0083.xml
Ὀμ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0034.xml
Ὀμέ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0259.xml
Ὀμαβί, grc, transcription, ../iip-texts-master/epidoc-files/zoor0311.xml
Ὀμμάβι, grc, transcription, ../iip-texts-master/epidoc-files/zoor0129.xml
Ὀμμαβίη, grc, transcription, ../iip-texts-master/epidoc-files/zoor0311.xml
Ὀμμαβίης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0089.xml
Ὀμμο, grc, transcription, ../iip-texts-master/epidoc-files/elus0043.xml
Ὀμμο, grc, transcription, ../iip-texts-master/epidoc-files/elus0059.xml
Ὀμμοσεείδη, grc, transcription, ../iip-texts-master/epidoc-files/elus0059.xml
Ὀν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0067.xml
Ὀνενάθης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0028.xml
Ὀρέστου, grc, transcription, ../iip-texts-master/epidoc-files/bshe0007.xml
Ὀρέστου, grc, transcription, ../iip-texts-master/epidoc-files/bshe0008.xml
Ὀφρ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0183.xml
Ὀφροδίτης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0070.xml
Ὀφροδίτης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0281.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/elus0030.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/hamm0033.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/hamm0052.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0011.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0028.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0125.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0225.xml
Ὁ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0246.xml
ὉΘεὸς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0011.xml
Ὁεός, grc, transcription, ../iip-texts-master/epidoc-files/evro0008.xml
Ὁμηριτῶν, grc, transcription, ../iip-texts-master/epidoc-files/beth0111.xml
Ὁμμοσελά, grc, transcription, ../iip-texts-master/epidoc-files/birs0001.xml
Ὁν, grc, transcription, ../iip-texts-master/epidoc-files/hamm0013.xml
Ὁρκίζω, grc, transcription, ../iip-texts-master/epidoc-files/jeru0110.xml
Ὁσεὶα, grc, transcription, ../iip-texts-master/epidoc-files/beth0157.xml
Ὃν, grc, transcription, ../iip-texts-master/epidoc-files/hamm0050.xml
Ὃς, grc, transcription, ../iip-texts-master/epidoc-files/beth0163.xml
Ὄββη, grc, transcription, ../iip-texts-master/epidoc-files/zoor0023.xml
Ὄββης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0023.xml
Ὄββης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0356.xml
Ὄσειρις, grc, transcription, ../iip-texts-master/epidoc-files/caes0158.xml
Ὄσνης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0133.xml
Ὅλος, grc, transcription, ../iip-texts-master/epidoc-files/beth0172.xml
Ὅποιον, grc, transcription, ../iip-texts-master/epidoc-files/bshe0025.xml
Ὅπουον, grc, transcription, ../iip-texts-master/epidoc-files/bshe0024.xml
ὐδὶς, grc, transcription, ../iip-texts-master/epidoc-files/elus0069.xml
ὐδὶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0101.xml
ὐδὶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0169.xml
ὐδὶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0205.xml
ὐιοῦ, grc, transcription, ../iip-texts-master/epidoc-files/jaff0019.xml
ὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/sepp0013.xml
ὐξάμενοι, grc, transcription, ../iip-texts-master/epidoc-files/sepp0017.xml
ὐπόδιακόνων, grc, transcription, ../iip-texts-master/epidoc-files/evro0007.xml
ὐτύχ, grc, transcription, ../iip-texts-master/epidoc-files/caes0314.xml
ὐτ΅οι, grc, transcription, ../iip-texts-master/epidoc-files/bshe0009.xml
ὐτῶν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0276.xml
ὑ, grc, transcription, ../iip-texts-master/epidoc-files/balf0001.xml
ὑ, heb, transcription, ../iip-texts-master/epidoc-files/jeru0171.xml
ὑ, grc, transcription, ../iip-texts-master/epidoc-files/khis0085.xml
ὑ­, grc, transcription, ../iip-texts-master/epidoc-files/caes0158.xml
ὑγία, grc, transcription, ../iip-texts-master/epidoc-files/suke0001.xml
ὑδάτων, grc, transcription, ../iip-texts-master/epidoc-files/jeru0237.xml
ὑδρίου, grc, transcription, ../iip-texts-master/epidoc-files/bshe0007.xml
ὑδραγώγια, la, transcription, ../iip-texts-master/epidoc-files/caes0055.xml
ὑδάτων, grc, transcription, ../iip-texts-master/epidoc-files/caes0133.xml
ὑειοῖς, grc, transcription, ../iip-texts-master/epidoc-files/hamm0002.xml
ὑιοῦ, grc, transcription, ../iip-texts-master/epidoc-files/jaff0045.xml
ὑιώ, grc, transcription, ../iip-texts-master/epidoc-files/haif0017.xml
ὑιὸς, grc, transcription, ../iip-texts-master/epidoc-files/haif0016.xml
ὑιὸς, grc, transcription, ../iip-texts-master/epidoc-files/rams0003.xml
ὑμῶν, grc, transcription, ../iip-texts-master/epidoc-files/beth0130.xml
ὑμῶν, grc, transcription, ../iip-texts-master/epidoc-files/beth0195.xml
ὑοὺ, heb, transcription, ../iip-texts-master/epidoc-files/jeru0172.xml
ὑπέρ, grc, transcription, ../iip-texts-master/epidoc-files/bshe0103.xml
ὑπατη, grc, transcription, ../iip-texts-master/epidoc-files/fakh0003.xml
ὑπατικοῦ, grc, transcription, ../iip-texts-master/epidoc-files/caes0057.xml
ὑπατίας, grc, transcription, ../iip-texts-master/epidoc-files/elku0001.xml
ὑπερασπιστής, grc, transcription, ../iip-texts-master/epidoc-files/narr0004.xml
ὑποδιάκ, grc, transcription, ../iip-texts-master/epidoc-files/carm0006.xml
ὑποδιάκ, grc, transcription, ../iip-texts-master/epidoc-files/carm0010.xml
ὑποδιάκονος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0096.xml
ὑποδιάκων, grc, transcription, ../iip-texts-master/epidoc-files/evro0003.xml
ὑποδιακ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0184.xml
ὑποδιακόνου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0149.xml
ὑποδιακόνου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0150.xml
ὑποδιακόνου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0163.xml
ὑποδιακόνου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0184.xml
ὑποδιακόνου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0240.xml
ὑποπυργίου, grc, transcription, ../iip-texts-master/epidoc-files/caes0109.xml
ὑπόμνημα, grc, transcription, ../iip-texts-master/epidoc-files/yavn0001.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/ashk0002.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/bshe0011.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/bshe0019.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/bshe0032.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/caes0083.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/hamm0070.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/mums0003.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/sepp0014.xml
ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/tqas0001.xml
ὑπέρ, grc, transcription, ../iip-texts-master/epidoc-files/khis0083.xml
ὑπέρθεν, grc, transcription, ../iip-texts-master/epidoc-files/hamm0001.xml
ὑπὸ, grc, transcription, ../iip-texts-master/epidoc-files/caes0153.xml
ὑπὸ, grc, transcription, ../iip-texts-master/epidoc-files/caes0296.xml
ὑπὸ, grc, transcription, ../iip-texts-master/epidoc-files/mare0050.xml
ὑός, grc, transcription, ../iip-texts-master/epidoc-files/balf0001.xml
ὑὸ, grc, transcription, ../iip-texts-master/epidoc-files/rams0003.xml
ὑὸς, grc, transcription, ../iip-texts-master/epidoc-files/caes0079.xml
ὑὸς, grc, transcription, ../iip-texts-master/epidoc-files/jaff0034.xml
ὕ­, grc, transcription, ../iip-texts-master/epidoc-files/caes0158.xml
ὕδωρ, grc, transcription, ../iip-texts-master/epidoc-files/caes0158.xml
ὕδωρ, grc, transcription, ../iip-texts-master/epidoc-files/hamm0001.xml
ὕψωσεν, grc, transcription, ../iip-texts-master/epidoc-files/eins0002.xml
Ὑακινθίου, grc, transcription, ../iip-texts-master/epidoc-files/bshe0116.xml
Ὑακινθίου, grc, transcription, ../iip-texts-master/epidoc-files/bshe0134.xml
Ὑγεία‧, grc, transcription, ../iip-texts-master/epidoc-files/hamm0049.xml
Ὑπέρ, grc, transcription, ../iip-texts-master/epidoc-files/birs0001.xml
Ὑπερ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0091.xml
Ὑπερβε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0146.xml
Ὑπερβε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0177.xml
Ὑπερβερε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0056.xml
Ὑπερβερετέ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0029.xml
Ὑπερβερετέου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0019.xml
Ὑπερβερετέου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0176.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0019.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0029.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0056.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0057.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0091.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0146.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0176.xml
Ὑπερβερεταίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0177.xml
Ὑπερβερεταίῳ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0086.xml
Ὑπερβερετϛαίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0219.xml
Ὑπερβρ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0086.xml
Ὑπερέχις, grc, transcription, ../iip-texts-master/epidoc-files/beth0193.xml
Ὑποδιάκονες, grc, transcription, ../iip-texts-master/epidoc-files/evro0005.xml
Ὑπὲρ, grc, transcription, ../iip-texts-master/epidoc-files/birs0008.xml
Ὑπὲρ, heb, transcription, ../iip-texts-master/epidoc-files/mari0005.xml
Ὑπὲρκ, grc, transcription, ../iip-texts-master/epidoc-files/sena0002.xml
Ὑπὲρμου, grc, transcription, ../iip-texts-master/epidoc-files/ashk0001.xml
